text,sentiment
Head to Head Analysis: Controladora Vuela Co Avcn SA CV versus Alaska Air Group,1
If there’s a such thing as an “Extended Swing Trade” that’s currently what I’m doing with 😂 My patience is wea…,1
(+2.3% #premarket) profit beats as corporate America spends more on jet planes #earnings #stocks #trading,1
Buy/Sell Bitcoin movements with up to 100x Leverage at Bitmex! 💰🎉 Get a 10% Fee Reduction: ▶️…,1
@HalftimeReport Please ask @timseymour if he’s still bullish on #askhalftime,1
massive inverse H&amp;S pattern on weekly with potential upside to 105 area.,1
"Duplicate successful traders automatically with Bitcoin! 💰💰 I copy ""wangzai888"". Do you? ➡️…",1
Equities Analysts Issue Forecasts for Altria Group Inc’s FY2019 Earnings,1
Nasdaq PT Raised to .00,1
earnings tomorrow. will it beat?,1
FY2019 EPS Estimates for Extra Space Storage Inc. Raised by Analyst,1
Emerson Electric Co. 's Bullish Multiple Top Chart Pattern Points to Lower Stock Risks,1
NOC on the cusp of a breakout heading for best July close has rebounded nicely off major support we recommended…,1
Traders Are Bullish SLM Corporation After The Stock Formed Multiple Top Chart Pattern -,1
Centene PT Raised to .00,1
Carrizo Oil &amp; Gas PT Raised to at Stifel,1
RT @StockSpotter: Bullish swing trade setups for Tue Jul 17 include #stocks,1
PowerLedger price: .400474 50% discount on all trades sign up today &amp; enjoy discounts 🙌 💸 ➡️…,1
Nwq Investment Management Company LLC Raised Its Eqt Corp Holding -,1
The Highest Yielding Dividend Champions With Over 15% EPS Growth Predictions …,1
Making profits today ...+ thanks to the options trades from …,1
Credit Suisse Group Raises Altaba Price Target to .00,1
Align Technology Reaches New 12-Month High at .32,1
Today's #Stocks Signals Video by @tradethefifth is for Potential Long on 📈📈 -,1
RT @GarySMorrow: CSX(+6.6%/#3 SP500 gainer)well bid since the bell after opening with a new huge upside gap(earnings) on pace for heaviest…,1
07/13/2018 Morning Brief: #Option Activity - #Bullish option activity in &amp; #Bearish option activ…,1
American International Group Inc. SEC Filing: Form 8-K,1
As Lilly Eli &amp; Co Stock Value Rose Argentiere Capital Ag Has Cut Position by .28 Million -,1
"3 ""Internet Of Things"" Stocks To Buy Right Now! Also",1
What Next for Yum Brands Inc Stock After Decrease in Shorted Shares?,1
Wolfe Research Begins Coverage on Paypal,1
Bulls wake up to profits in via @investitute,1
.. buy it.. trillion in deals announced this week alone,1
Can analysts adopt a bullish outlook for UDR Inc. ?,1
Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 💰🎉 Get a 10% Fee Rebate: ▶️,1
RT @EmilyPatsy: Recently spoke with Daniel Rice former CEO of Rice Energy about him and his brothers' return to #oilandgas following last…,1
Tractor Supply Price Target Raised to .00,1
nearing a double bottom at the 120 range. Will pick some calls up for a nice bouncer if oil can reverse,1
couple strong IBD names backtesting recent breakouts.,1
Goldman says is a sell. #BUYSIGNAL,1
Morgan Stanley Raises Illumina Price Target to .00,1
HCA Healthcare Raised to Buy at Zacks Investment Research,1
Motorola Solutions Inc: The stock is testing its highs.,1
Amazon Helps Nasdaq Reach Another Record High - …,1
Exxon Mobil Oil Bullish Yemen's Houthis say they attacked Aramco refinery in Riyadh with drone…,1
Retweeted (@Briefingcom): : eBay beats by .02 reports revs in-line; guides Q3 EPS…,1
RT @StockzResearch: Ford Equity Research raises to Strong Buy projecting that KNDI will strongly outperform the market over the next…,1
high OI range is 46.00 to 34.00 for option expiration 07/20/2018 #maxpain #options,1
Zacks Investment Research Upgrades Marathon Petroleum to Buy,1
@RampCapitalLLC Not really a “trade” but buying at 38. Held 3 years and sold at 9ish. Took a bath,1
Just listened to @Ubisoft earnings call; mgmt. did not seem concerned about the crowded Holiday 2018 video game cal…,1
Are Analysts Bullish about Carnival plc after last week? -,1
As Nike INC Stock Rose Shareholder Quantitative Investment Management LLC Has Cut Its Stake -,1
Insider Buying: BlackRock Inc. Director Acquires 1000 Shares of Stock,1
making new highs of .57 from our alerted buy over .55. Here was my writeup sent out last night to all m…,1
RT @ReutersBiz: shares fall 4.1 percent after the bell following results,1
Money Flows: Buying on Weakness: Among stocks that were ⬇️ Tuesday these had the largest net inflows of money …,1
60 Second July 18 : via @YouTube,1
wow massive bullish trade in august 23000 contracts,1
4 Cyclical Stocks to Buy Now ...,1
high OI range is 105.00 to 140.00 for option expiration 07/20/2018 #maxpain #options,1
Q2 earnings are expected to be announced before market hours on 7/26/18Estimates: 1.680 | 1.591 | 1.450 (High | Mean | Low),1
TP A 'Beat' from Sarepta (SRPT) Should Solidify FY18 Guidance,1
Texas Instruments Updates Q2 Earnings Guidance,1
RT @MasterTraderAle: Watch for possible next leg up on to .30s once .06 broken,1
Insider Buying: Walgreens Boots Alliance Inc COO Purchases 1700000 Shares of Stock,1
RT @ThisIsNuse: Latest topia acquisitions: #611 (also on trex whatever) Former disaster buy that has resurfaced:,1
is Bullish above .58. Trade near .58,1
Piper Jaffray Companies Comments on PNC Financial Services Group Inc’s Q3 2018 Earnings,1
Centene Given “Neutral” Rating at Citigroup,1
prints another all-time-high,1
Altaba Price Target Raised to .00 at Credit Suisse Group,1
Wynn Resorts &amp; InterContinental Hotels Group Head to Head Survey,1
Were Analysts Bullish ONEOK Inc. This Week? -,1
Free chrome extension to hide tweets that over-shill crypto cash tags &amp; promote groups No…,1
@jimcramer Hi Jim how do you feel about Iron Mountain and their over 6% dividend. Seems like a great buy esp…,1
Were Analysts Bullish ONEOK Inc. This Week? -,1
RT @reurope_stock: Are Analysts Bullish Wyndham Worldwide Corporation After Last Week?,1
triggered off the watch 358.30 long like long Dong Silver !! 358.75 here !,1
new high over yesterday now need nominal new higher high from overnight to get knocked out and made support 2816.5.,1
Morgan Stanley Raises CMS Energy Price Target to .00,1
C.H. Robinson Worldwide Upgraded at JPMorgan Chase &amp; Co.,1
Scan results - Bullish Engulfing today: ...,1
RT @cfromhertz: weekly call buyer / up big,1
as much as i wanted too i never short closes at the highs. statisitically itsn ot wise,1
another all time high. This thing has been a stud.,1
Ameren Corp. PT Raised to at Morgan Stanley,1
Edwards Lifesciences PT Raised to .00 at BMO Capital Markets,1
📈 / ETH (4h) Weak bullish TK Cross (Crypto) Cross is below the cloud -5.15% price: 0.00001940 ETH -100.0% volume (-0.1 ETH),1
Raised to at SunTrust Raised to at DB Raised to at Barclays DB cuts to …,1
Just How Positive is Wells Fargo on BorgWarner Following Their Upgrade? -,1
A bullish Big MAC (Bullish) has occurred at 3:45 PM Jul 12 at .13 on The AES Corp (AES) Want to Earn(Regis…,1
update. Good bounces off key support. Tech financials small caps holding up well. Open Mind…,1
The Western Union Upgraded to “Buy” at Zacks Investment Research,1
Recent technical alerts: MACD Bullish Centerline Cross plus 4 more alerts...,1
M&amp;T bank. ****ALERT****. Q2 #earningsrelease .26 GAAP EARNINGS. UP 39% FROM Q2 2017 AND UP 46% FROM Q1 201…,1
. Credit Suisse analyst John Pitzer rates MU shares at outperform with a price target.,1
pre-earnings play. Has moved up 5 times over the last 2 years 3 days prior to earnings. Look at the results…,1
ES --------------------------&gt; within reach of morn email target ready for another high five @heardattheCME ? …,1
Institutional Investors Are Betting On Wyndham Worldwide Corp -,1
#bax #babb you can buy Company Babb equity share in order to acquiring banking license BoE. Per 1 million rai…,1
last minute thoughts. Paper trading thoughts tomorrow. Short Long,1
Edwards Lifesciences Raised to Buy at Zacks Investment Research,1
#US Stocks: Semi-conductor +2.7%.Health Care -2.7%.Marketing -7.5%.BFS -1% -3.6% +3.7%.Res…,1
Nuance Communications Upgraded at Zacks Investment Research,1
CarMax Upgraded to “Buy” at Zacks Investment Research,1
International Paper PT Raised to .00,1
Electronic Arts: FIFA 18 Outperforms But I'll Be Watching Earnings Closely,1
UBS downgrades FedEx on trade war risks upgrades UPS on domestic performance,1
Ironic that #America has to rely on the #EU #EC to protect #US consumers! #FTC step it up! Dont let #AirBnB trick u…,1
@AOTtrades Sir looks very promising here isint it?,1
"Duplicate lucrative traders automatically with Bitcoin! 💰💰 I copy ""wangzai888"". Do you? ➡️…",1
McKesson Raised to Buy at Standpoint Research,1
announced a 0.475 dividend. Annual Yld is 3.6%. IP raised its dividend 3 times in 3 yrs.,1
tests 'smart lock' technology in New York apartment buildings as it joins in the push to acce…,1
Allegion Upgraded by Zacks Investment Research to “Hold”,1
Lindsell Train LTD Lifted Its Intuit INC Position by .66 Million; Stock Value Rose,1
Delphi Technologies Upgraded to “Overweight” at Morgan Stanley,1
Henry Schein Upgraded at Zacks Investment Research,1
Traders Buy Large Volume of Call Options on ON Semiconductor,1
Under Armour Inc Class C’s “Hold” Rating Reaffirmed at Pivotal Research,1
@TradeWithNinja are we gonna wake up tomorrow with ITM? I think so!,1
Free chrome extension to hide tweets that over-shill crypto cash tags &amp; promote groups No…,1
"“Federal Realty Investment Trust (FRT) has been in ""rally mode"" from its February low. A number of bullish signals…",1
DENTSPLY SIRONA Upgraded at BidaskClub,1
L3 Technologies Inc. has analysts on the Bullish side this week.,1
SUPER COILED ... gonna break higher with buyout possible ... r/r favors buy right now,1
3 Top Retail Stocks to Buy in July @themotleyfool #stocks,1
RT @OfficialHemp: Kandi Pure Electric Vehicle Product Pursuing Expansion to the American Market …,1
Recent technical alerts: 180 Bullish Setup plus 5 more alerts...,1
Today RBC Capital Reaffirms a Outperform Rating on Texas Instruments and a Target Price -,1
Midday Update: Financials and Industrials Power Dow to Five-Day Winning Streak,1
Are Analysts Bullish Laboratory Corporation of America Holdings After Last Week? -,1
Southwestern Energy Upgraded by Zacks Investment Research to Buy,1
high OI range is 75.00 to 76.00 for option expiration 07/27/2018 #maxpain #options,1
RT @Optionsonar1: Big bullish unusual option activity detected: - big bearish:,1
Crown Castle beats by .05 beats on revenue,1
closed up 1.88% after making our Long Top Picks yesterday. See our most recent #stockpicks at,1
lockup expiration 7/25 Nice comparison grid in SA article showing mkt share for different areas of China’s Dig…,1
Want automatic email alerts for ? Subscribe to MarketBeat Daily,1
Zacks Investment Research Upgrades Symantec to “Hold”,1
Can analysts adopt a bullish outlook for Universal Health Services Inc. ? -,1
American Electric Power PT Raised to .00,1
clear correction today before it moves higher,1
Murphy Oil PT Raised to .00 at Barclays,1
Office Depot Stock Rating Upgraded by BidaskClub,1
just popped up on QuickRunner scanner. We will see if the momentum holds.,1
Mid-day close .10 &gt; high 1 day ago with trading range &gt;=95% (Daily 8 EMA &gt; 21 Close &gt; 8 EMA Vol &gt; 750K): 97 -…,1
Today Wells Fargo Keeps a Outperform Rating on Stanley Black \u0026 Decker and a Target Price -,1
RT @OptionsPros: A bit mind blowing to say the least lol stocks by market cap. GOOGL,1
Vanguard Group INC Stake in 3M Co Has Decreased by .25 Million -,1
SYSCO Price Target Increased to .00 by Analysts at Morgan Stanley,1
Delphi Technologies Upgraded to “Overweight” at Morgan Stanley,1
Gentex Stock Rating Upgraded by Zacks Investment Research,1
What's Exxon Mobil Corporation Upside After Forming Bullish Wedge Up? -,1
Medtronic Plc Share Price Rose While Prudential Plc Upped by .13 Million Its Holding,1
: American Express Earnings Due With Stock Just Below Buy Point:,1
IBM +1% on Q2 revenue beat - 379% profits last 4 1/2 years safely - buy mu #AIM…,1
Boom: @IBMSecurity quarterly revenues jump 81% to . #Cybersecurity #MSSP,1
eBay Updates FY18 Earnings Guidance,1
Wells Fargo &amp; Co Raises CME Group Price Target to .00,1
holds well with high inside day. Still looks like it wants higher.,1
Traders Buy Shares of Merck &amp; Co. Inc. on Weakness,1
Traders Buy Tyson Foods on Weakness,1
@PlaneBusiness @united Hopefully the call next week is positive. Hard to be optimistic with their costs incre…,1
volume is not always necessary for winning trades.,1
Assurant PT Raised to .00,1
FY2019 EPS Estimates for Simon Property Group Inc Reduced by Analyst,1
Hello stock fans. Some names moving higher in premarket include: /B no holdings of any here,1
This Under the Radar Stock Picker Tells Jim Cramer He Is Bullish on Citigroup,1
Vertex Pharmaceuticals Incorporated Surges to 52-Week High Is Now Top Performer,1
: Kinder Morgan beats by .02 reports revs in-line,1
Comerica’s “Buy” Rating Reaffirmed at Royal Bank of Canada,1
RT @CryptoTanja: Investor Buy Signal to ‘Make a Killing’ is the Next Bitcoin Death …,1
"RT @HedgeMind: ""Alex Denner highlighted Biogen as one of his top stock picks at the Delivering on Wednesday."" Denner has held since 1…",1
Although the technical rating is only medium does present a nice setup opportunity.,1
Traders Buy Chevron on Weakness After Insider Selling,1
The most accurate estimate is from @BillB1210 beating 12 other analysts and the Wall Street Consensus -,1
"Today Wedbush Reaffirms a ""Neutral"" Rating on Tractor Supply and a Target Price -",1
Citi #semiconductors remain positive on group as long term fundamentals look intact and believe 2H18 is a good buyi…,1
Simon Property Group Given Buy Rating at Jefferies Financial Group,1
